axis,key,label
"aliases","90_90_passivo_para_gluteo","90_90_passivo_para_gluteo"
"aliases","90_90_passivo_para_gluteo__elasticidade","90_90_passivo_para_gluteo"
"aliases","pnf_leve_de_gluteo_em_figura_4","pnf_leve_de_gluteo_em_figura_4"
"aliases","pnf_leve_de_gluteo_em_figura_4__elasticidade","pnf_leve_de_gluteo_em_figura_4"
"aliases","cooldown_de_gluteos_pos_pernas","cooldown_de_gluteos_pos_pernas"
"aliases","cooldown_de_gluteos_pos_pernas__elasticidade","cooldown_de_gluteos_pos_pernas"
"aliases","flexor_da_anca_em_meio_ajoelhado","flexor_da_anca_em_meio_ajoelhado"
"aliases","flexor_da_anca_em_meio_ajoelhado__elasticidade","flexor_da_anca_em_meio_ajoelhado"
"aliases","flexor_da_anca_com_braco_acima_da_cabeca","flexor_da_anca_com_braco_acima_da_cabeca"
"aliases","flexor_da_anca_com_braco_acima_da_cabeca__elasticidade","flexor_da_anca_com_braco_acima_da_cabeca"
"aliases","couch_stretch_leve","couch_stretch_leve"
"aliases","couch_stretch_leve__elasticidade","couch_stretch_leve"
"aliases","couch_stretch_com_gluteo_contraido","couch_stretch_com_gluteo_contraido"
"aliases","couch_stretch_com_gluteo_contraido__elasticidade","couch_stretch_com_gluteo_contraido"
"aliases","quadriceps_em_pe","quadriceps_em_pe"
"aliases","quadriceps_em_pe__elasticidade","quadriceps_em_pe"
"aliases","quadriceps_deitado_de_lado","quadriceps_deitado_de_lado"
"aliases","quadriceps_deitado_de_lado__elasticidade","quadriceps_deitado_de_lado"
"aliases","reto_femoral_em_meio_ajoelhado_com_pe_elevado","reto_femoral_em_meio_ajoelhado_com_pe_elevado"
"aliases","reto_femoral_em_meio_ajoelhado_com_pe_elevado__elasticidade","reto_femoral_em_meio_ajoelhado_com_pe_elevado"
"aliases","lunge_dinamico_de_flexores_da_anca","lunge_dinamico_de_flexores_da_anca"
"aliases","lunge_dinamico_de_flexores_da_anca__elasticidade","lunge_dinamico_de_flexores_da_anca"
"aliases","pnf_leve_dos_flexores_da_anca","pnf_leve_dos_flexores_da_anca"
"aliases","pnf_leve_dos_flexores_da_anca__elasticidade","pnf_leve_dos_flexores_da_anca"
"aliases","cooldown_de_quadriceps_pos_pernas","cooldown_de_quadriceps_pos_pernas"
"aliases","cooldown_de_quadriceps_pos_pernas__elasticidade","cooldown_de_quadriceps_pos_pernas"
"aliases","posterior_de_coxa_deitado_com_toalha","posterior_de_coxa_deitado_com_toalha"
"aliases","posterior_de_coxa_deitado_com_toalha__elasticidade","posterior_de_coxa_deitado_com_toalha"
"aliases","posterior_de_coxa_deitado_unilateral","posterior_de_coxa_deitado_unilateral"
"aliases","posterior_de_coxa_deitado_unilateral__elasticidade","posterior_de_coxa_deitado_unilateral"
"aliases","posterior_de_coxa_sentado","posterior_de_coxa_sentado"
"aliases","posterior_de_coxa_sentado__elasticidade","posterior_de_coxa_sentado"
"aliases","alongamento_em_pe_com_dobradica_de_anca","alongamento_em_pe_com_dobradica_de_anca"
"aliases","alongamento_em_pe_com_dobradica_de_anca__elasticidade","alongamento_em_pe_com_dobradica_de_anca"
"aliases","perna_elevada_em_banco","perna_elevada_em_banco"
"aliases","perna_elevada_em_banco__elasticidade","perna_elevada_em_banco"
"aliases","leg_swings_frontais_controlados","leg_swings_frontais_controlados"
"aliases","leg_swings_frontais_controlados__elasticidade","leg_swings_frontais_controlados"
"aliases","pnf_posterior_de_coxa_deitado","pnf_posterior_de_coxa_deitado"
"aliases","pnf_posterior_de_coxa_deitado__elasticidade","pnf_posterior_de_coxa_deitado"
"aliases","posterior_de_coxa_para_pontape_frontal","posterior_de_coxa_para_pontape_frontal"
"aliases","posterior_de_coxa_para_pontape_frontal__elasticidade","posterior_de_coxa_para_pontape_frontal"
"aliases","cooldown_de_posterior_pos_peso_morto","cooldown_de_posterior_pos_peso_morto"
"aliases","cooldown_de_posterior_pos_peso_morto__elasticidade","cooldown_de_posterior_pos_peso_morto"
"aliases","borboleta_sentada","borboleta_sentada"
"aliases","borboleta_sentada__elasticidade","borboleta_sentada"
"aliases","borboleta_com_inclinacao_do_tronco","borboleta_com_inclinacao_do_tronco"
"aliases","borboleta_com_inclinacao_do_tronco__elasticidade","borboleta_com_inclinacao_do_tronco"
"aliases","frog_stretch","frog_stretch"
"aliases","frog_stretch__elasticidade","frog_stretch"
"aliases","alongamento_lateral_de_adutores","alongamento_lateral_de_adutores"
"aliases","alongamento_lateral_de_adutores__elasticidade","alongamento_lateral_de_adutores"
"aliases","cossack_passivo","cossack_passivo"
"aliases","cossack_passivo__elasticidade","cossack_passivo"
"aliases","rock_back_de_adutores_dinamico","rock_back_de_adutores_dinamico"
"aliases","rock_back_de_adutores_dinamico__elasticidade","rock_back_de_adutores_dinamico"
"aliases","pnf_de_adutores_em_borboleta","pnf_de_adutores_em_borboleta"
"aliases","pnf_de_adutores_em_borboleta__elasticidade","pnf_de_adutores_em_borboleta"
"aliases","abertura_lateral_assistida","abertura_lateral_assistida"
"aliases","abertura_lateral_assistida__elasticidade","abertura_lateral_assistida"
"aliases","cooldown_de_adutores_pos_artes_marciais","cooldown_de_adutores_pos_artes_marciais"
"aliases","cooldown_de_adutores_pos_artes_marciais__elasticidade","cooldown_de_adutores_pos_artes_marciais"
"aliases","tfl_em_pe_com_perna_cruzada","tfl_em_pe_com_perna_cruzada"
"aliases","tfl_em_pe_com_perna_cruzada__elasticidade","tfl_em_pe_com_perna_cruzada"
"aliases","tfl_contra_parede","tfl_contra_parede"
"aliases","tfl_contra_parede__elasticidade","tfl_contra_parede"
"aliases","alongamento_lateral_da_anca_deitado","alongamento_lateral_da_anca_deitado"
"aliases","alongamento_lateral_da_anca_deitado__elasticidade","alongamento_lateral_da_anca_deitado"
"aliases","gluteo_medio_joelho_cruzado_ao_peito","gluteo_medio_joelho_cruzado_ao_peito"
"aliases","gluteo_medio_joelho_cruzado_ao_peito__elasticidade","gluteo_medio_joelho_cruzado_ao_peito"
"aliases","cadeia_lateral_da_coxa_com_perna_cruzada","cadeia_lateral_da_coxa_com_perna_cruzada"
"aliases","cadeia_lateral_da_coxa_com_perna_cruzada__elasticidade","cadeia_lateral_da_coxa_com_perna_cruzada"
"aliases","cooldown_lateral_da_anca_pos_corrida","cooldown_lateral_da_anca_pos_corrida"
"aliases","cooldown_lateral_da_anca_pos_corrida__elasticidade","cooldown_lateral_da_anca_pos_corrida"
"aliases","gemeos_na_parede_com_joelho_estendido","gemeos_na_parede_com_joelho_estendido"
"aliases","gemeos_na_parede_com_joelho_estendido__elasticidade","gemeos_na_parede_com_joelho_estendido"
"aliases","gemeos_com_apoio_em_degrau_baixo","gemeos_com_apoio_em_degrau_baixo"
"aliases","gemeos_com_apoio_em_degrau_baixo__elasticidade","gemeos_com_apoio_em_degrau_baixo"
"aliases","soleo_na_parede_com_joelho_fletido","soleo_na_parede_com_joelho_fletido"
"aliases","soleo_na_parede_com_joelho_fletido__elasticidade","soleo_na_parede_com_joelho_fletido"
"aliases","alongamento_de_gemeos_em_degrau","alongamento_de_gemeos_em_degrau"
"aliases","alongamento_de_gemeos_em_degrau__elasticidade","alongamento_de_gemeos_em_degrau"
"aliases","rocking_dinamico_de_tornozelo_e_gemeos","rocking_dinamico_de_tornozelo_e_gemeos"
"aliases","rocking_dinamico_de_tornozelo_e_gemeos__elasticidade","rocking_dinamico_de_tornozelo_e_gemeos"
"aliases","alongamento_leve_do_aquiles","alongamento_leve_do_aquiles"
"aliases","alongamento_leve_do_aquiles__elasticidade","alongamento_leve_do_aquiles"
"aliases","cooldown_de_gemeos_pos_corrida","cooldown_de_gemeos_pos_corrida"
"aliases","cooldown_de_gemeos_pos_corrida__elasticidade","cooldown_de_gemeos_pos_corrida"
"aliases","tibial_anterior_ajoelhado","tibial_anterior_ajoelhado"
"aliases","tibial_anterior_ajoelhado__elasticidade","tibial_anterior_ajoelhado"
"aliases","peito_do_pe_sentado_sobre_os_pes","peito_do_pe_sentado_sobre_os_pes"
"aliases","peito_do_pe_sentado_sobre_os_pes__elasticidade","peito_do_pe_sentado_sobre_os_pes"
"aliases","peito_do_pe_em_pe_com_apoio","peito_do_pe_em_pe_com_apoio"
"aliases","peito_do_pe_em_pe_com_apoio__elasticidade","peito_do_pe_em_pe_com_apoio"
"aliases","alongamento_dos_extensores_dos_dedos_do_pe","alongamento_dos_extensores_dos_dedos_do_pe"
"aliases","alongamento_dos_extensores_dos_dedos_do_pe__elasticidade","alongamento_dos_extensores_dos_dedos_do_pe"
"aliases","cooldown_leve_da_canela_pos_corrida","cooldown_leve_da_canela_pos_corrida"
"aliases","cooldown_leve_da_canela_pos_corrida__elasticidade","cooldown_leve_da_canela_pos_corrida"
"aliases","peito_do_pe_para_pontapes","peito_do_pe_para_pontapes"
"aliases","peito_do_pe_para_pontapes__elasticidade","peito_do_pe_para_pontapes"
"aliases","dedos_contra_parede","dedos_contra_parede"
"aliases","dedos_contra_parede__elasticidade","dedos_contra_parede"
"aliases","alongamento_da_planta_do_pe_ajoelhado","alongamento_da_planta_do_pe_ajoelhado"
"aliases","alongamento_da_planta_do_pe_ajoelhado__elasticidade","alongamento_da_planta_do_pe_ajoelhado"
"aliases","alongamento_do_dedo_grande_na_parede","alongamento_do_dedo_grande_na_parede"
"aliases","alongamento_do_dedo_grande_na_parede__elasticidade","alongamento_do_dedo_grande_na_parede"
"aliases","alongamento_dos_flexores_dos_dedos","alongamento_dos_flexores_dos_dedos"
"aliases","alongamento_dos_flexores_dos_dedos__elasticidade","alongamento_dos_flexores_dos_dedos"
"aliases","bola_de_massagem_na_planta_do_pe","bola_de_massagem_na_planta_do_pe"
"aliases","bola_de_massagem_na_planta_do_pe__elasticidade","bola_de_massagem_na_planta_do_pe"
"aliases","sequencia_de_pes_pos_dia_em_pe","sequencia_de_pes_pos_dia_em_pe"
"aliases","sequencia_de_pes_pos_dia_em_pe__elasticidade","sequencia_de_pes_pos_dia_em_pe"
"aliases","half_split","half_split"
"aliases","half_split__elasticidade","half_split"
"aliases","half_split_com_pe_fletido","half_split_com_pe_fletido"
"aliases","half_split_com_pe_fletido__elasticidade","half_split_com_pe_fletido"
"aliases","lunge_profundo_para_abertura_frontal","lunge_profundo_para_abertura_frontal"
"aliases","lunge_profundo_para_abertura_frontal__elasticidade","lunge_profundo_para_abertura_frontal"
"aliases","abertura_frontal_assistida_com_apoios","abertura_frontal_assistida_com_apoios"
"aliases","abertura_frontal_assistida_com_apoios__elasticidade","abertura_frontal_assistida_com_apoios"
"aliases","pnf_em_half_split","pnf_em_half_split"
"aliases","pnf_em_half_split__elasticidade","pnf_em_half_split"
"aliases","perna_elevada_em_banco_para_pontape_frontal","perna_elevada_em_banco_para_pontape_frontal"
"aliases","perna_elevada_em_banco_para_pontape_frontal__elasticidade","perna_elevada_em_banco_para_pontape_frontal"
"aliases","pontape_frontal_lento_com_amplitude_progressiva","pontape_frontal_lento_com_amplitude_progressiva"
"aliases","pontape_frontal_lento_com_amplitude_progressiva__elasticidade","pontape_frontal_lento_com_amplitude_progressiva"
"aliases","abertura_lateral_em_pe_assistida","abertura_lateral_em_pe_assistida"
"aliases","abertura_lateral_em_pe_assistida__elasticidade","abertura_lateral_em_pe_assistida"
"aliases","abertura_lateral_com_apoios","abertura_lateral_com_apoios"
"aliases","abertura_lateral_com_apoios__elasticidade","abertura_lateral_com_apoios"
"aliases","frog_stretch_para_side_split","frog_stretch_para_side_split"
"aliases","frog_stretch_para_side_split__elasticidade","frog_stretch_para_side_split"
"aliases","cossack_passivo_para_side_split","cossack_passivo_para_side_split"
"aliases","cossack_passivo_para_side_split__elasticidade","cossack_passivo_para_side_split"
"aliases","pnf_de_adutores_para_side_split","pnf_de_adutores_para_side_split"
"aliases","pnf_de_adutores_para_side_split__elasticidade","pnf_de_adutores_para_side_split"
"aliases","adutor_em_banco_para_pontape_circular","adutor_em_banco_para_pontape_circular"
"aliases","adutor_em_banco_para_pontape_circular__elasticidade","adutor_em_banco_para_pontape_circular"
"aliases","pontape_circular_lento_com_amplitude_progressiva","pontape_circular_lento_com_amplitude_progressiva"
"aliases","pontape_circular_lento_com_amplitude_progressiva__elasticidade","pontape_circular_lento_com_amplitude_progressiva"
"aliases","90_90_passivo_para_guarda","90_90_passivo_para_guarda"
"aliases","90_90_passivo_para_guarda__jiu_jitsu","90_90_passivo_para_guarda"
"aliases","pigeon_passivo_leve_para_guarda","pigeon_passivo_leve_para_guarda"
"aliases","pigeon_passivo_leve_para_guarda__jiu_jitsu","pigeon_passivo_leve_para_guarda"
"aliases","adutores_no_chao_para_guarda_aberta","adutores_no_chao_para_guarda_aberta"
"aliases","adutores_no_chao_para_guarda_aberta__jiu_jitsu","adutores_no_chao_para_guarda_aberta"
"aliases","borboleta_para_butterfly_guard","borboleta_para_butterfly_guard"
"aliases","borboleta_para_butterfly_guard__jiu_jitsu","borboleta_para_butterfly_guard"
"aliases","posterior_sentado_para_guarda","posterior_sentado_para_guarda"
"aliases","posterior_sentado_para_guarda__jiu_jitsu","posterior_sentado_para_guarda"
"aliases","sentar_sobre_os_pes_com_apoio","sentar_sobre_os_pes_com_apoio"
"aliases","sentar_sobre_os_pes_com_apoio__jiu_jitsu","sentar_sobre_os_pes_com_apoio"
"aliases","alongamentos_leves_pos_rolas","alongamentos_leves_pos_rolas"
"aliases","alongamentos_leves_pos_rolas__jiu_jitsu","alongamentos_leves_pos_rolas"
"aliases","cooldown_de_guarda_pos_bjj","cooldown_de_guarda_pos_bjj"
"aliases","cooldown_de_guarda_pos_bjj__jiu_jitsu","cooldown_de_guarda_pos_bjj"
"aliases","elasticidade","elasticidade"
"aliases","elasticidade__elasticidade","elasticidade"
"aliases","mobilidade__elasticidade","mobilidade"
"aliases","caminhada_leve_de_recuperacao","caminhada_leve_de_recuperacao"
"aliases","caminhada_leve_de_recuperacao__recuperacao","caminhada_leve_de_recuperacao"
"aliases","caminhada_nasal_leve","caminhada_nasal_leve"
"aliases","caminhada_nasal_leve__recuperacao","caminhada_nasal_leve"
"aliases","passeio_leve_pos_refeicao","passeio_leve_pos_refeicao"
"aliases","passeio_leve_pos_refeicao__recuperacao","passeio_leve_pos_refeicao"
"aliases","bicicleta_muito_leve_de_recuperacao","bicicleta_muito_leve_de_recuperacao"
"aliases","bicicleta_muito_leve_de_recuperacao__recuperacao","bicicleta_muito_leve_de_recuperacao"
"aliases","bicicleta_leve_pos_treino_de_pernas","bicicleta_leve_pos_treino_de_pernas"
"aliases","bicicleta_leve_pos_treino_de_pernas__recuperacao","bicicleta_leve_pos_treino_de_pernas"
"aliases","eliptica_muito_leve_de_recuperacao","eliptica_muito_leve_de_recuperacao"
"aliases","eliptica_muito_leve_de_recuperacao__recuperacao","eliptica_muito_leve_de_recuperacao"
"aliases","air_bike_muito_leve_de_recuperacao","air_bike_muito_leve_de_recuperacao"
"aliases","air_bike_muito_leve_de_recuperacao__recuperacao","air_bike_muito_leve_de_recuperacao"
"aliases","remo_ergometro_muito_leve","remo_ergometro_muito_leve"
"aliases","remo_ergometro_muito_leve__recuperacao","remo_ergometro_muito_leve"
"aliases","cardio_zona_1_em_maquina","cardio_zona_1_em_maquina"
"aliases","cardio_zona_1_em_maquina__recuperacao","cardio_zona_1_em_maquina"
"aliases","flush_pos_pernas","flush_pos_pernas"
"aliases","flush_pos_pernas__recuperacao","flush_pos_pernas"
"aliases","sombra_tecnica_muito_leve","sombra_tecnica_muito_leve"
"aliases","sombra_tecnica_muito_leve__recuperacao","sombra_tecnica_muito_leve"
"aliases","footwork_leve_de_recuperacao","footwork_leve_de_recuperacao"
"aliases","footwork_leve_de_recuperacao__recuperacao","footwork_leve_de_recuperacao"
"aliases","cooldown_na_passadeira","cooldown_na_passadeira"
"aliases","cooldown_na_passadeira__recuperacao","cooldown_na_passadeira"
"aliases","cooldown_caminhada_exterior","cooldown_caminhada_exterior"
"aliases","cooldown_caminhada_exterior__recuperacao","cooldown_caminhada_exterior"
"aliases","cooldown_pos_musculacao_geral","cooldown_pos_musculacao_geral"
"aliases","cooldown_pos_musculacao_geral__recuperacao","cooldown_pos_musculacao_geral"
"aliases","cooldown_pos_treino_superior","cooldown_pos_treino_superior"
"aliases","cooldown_pos_treino_superior__recuperacao","cooldown_pos_treino_superior"
"aliases","cooldown_pos_treino_inferior","cooldown_pos_treino_inferior"
"aliases","cooldown_pos_treino_inferior__recuperacao","cooldown_pos_treino_inferior"
"aliases","cooldown_pos_corrida","cooldown_pos_corrida"
"aliases","cooldown_pos_corrida__recuperacao","cooldown_pos_corrida"
"aliases","cooldown_pos_intervalos_intensos","cooldown_pos_intervalos_intensos"
"aliases","cooldown_pos_intervalos_intensos__recuperacao","cooldown_pos_intervalos_intensos"
"aliases","cooldown_pos_karate","cooldown_pos_karate"
"aliases","cooldown_pos_karate__recuperacao","cooldown_pos_karate"
"aliases","cooldown_pos_bjj","cooldown_pos_bjj"
"aliases","cooldown_pos_bjj__recuperacao","cooldown_pos_bjj"
"aliases","cooldown_pos_saco","cooldown_pos_saco"
"aliases","cooldown_pos_saco__recuperacao","cooldown_pos_saco"
"aliases","reset_respiratorio_sentado","reset_respiratorio_sentado"
"aliases","reset_respiratorio_sentado__recuperacao","reset_respiratorio_sentado"
"aliases","reset_articular_pos_treino","reset_articular_pos_treino"
"aliases","reset_articular_pos_treino__recuperacao","reset_articular_pos_treino"
"aliases","respiracao_com_expiracao_longa_deitado","respiracao_com_expiracao_longa_deitado"
"aliases","respiracao_com_expiracao_longa_deitado__recuperacao","respiracao_com_expiracao_longa_deitado"
"aliases","respiracao_4_entra_6_sai","respiracao_4_entra_6_sai"
"aliases","respiracao_4_entra_6_sai__recuperacao","respiracao_4_entra_6_sai"
"aliases","respiracao_90_90_na_parede","respiracao_90_90_na_parede"
"aliases","respiracao_90_90_na_parede__recuperacao","respiracao_90_90_na_parede"
"aliases","respiracao_90_90_com_pes_no_sofa","respiracao_90_90_com_pes_no_sofa"
"aliases","respiracao_90_90_com_pes_no_sofa__recuperacao","respiracao_90_90_com_pes_no_sofa"
"aliases","box_breathing_leve","box_breathing_leve"
"aliases","box_breathing_leve__recuperacao","box_breathing_leve"
"aliases","caminhada_leve_com_respiracao_nasal","caminhada_leve_com_respiracao_nasal"
"aliases","caminhada_leve_com_respiracao_nasal__recuperacao","caminhada_leve_com_respiracao_nasal"
"aliases","respiracao_costal_lateral","respiracao_costal_lateral"
"aliases","respiracao_costal_lateral__recuperacao","respiracao_costal_lateral"
"aliases","sequencia_desligar_pos_treino","sequencia_desligar_pos_treino"
"aliases","sequencia_desligar_pos_treino__recuperacao","sequencia_desligar_pos_treino"
"aliases","cars_leves_de_corpo_inteiro","cars_leves_de_corpo_inteiro"
"aliases","cars_leves_de_corpo_inteiro__recuperacao","cars_leves_de_corpo_inteiro"
"aliases","cars_leves_de_ombros_e_anca","cars_leves_de_ombros_e_anca"
"aliases","cars_leves_de_ombros_e_anca__recuperacao","cars_leves_de_ombros_e_anca"
"aliases","flow_leve_de_mobilidade","flow_leve_de_mobilidade"
"aliases","flow_leve_de_mobilidade__recuperacao","flow_leve_de_mobilidade"
"aliases","reset_articular_matinal","reset_articular_matinal"
"aliases","reset_articular_matinal__recuperacao","reset_articular_matinal"
"aliases","reset_articular_ao_fim_do_dia","reset_articular_ao_fim_do_dia"
"aliases","reset_articular_ao_fim_do_dia__recuperacao","reset_articular_ao_fim_do_dia"
"aliases","flow_leve_coluna_e_anca","flow_leve_coluna_e_anca"
"aliases","flow_leve_coluna_e_anca__recuperacao","flow_leve_coluna_e_anca"
"aliases","cat_cow_e_90_90_leve","cat_cow_e_90_90_leve"
"aliases","cat_cow_e_90_90_leve__recuperacao","cat_cow_e_90_90_leve"
"aliases","flow_leve_de_ombros","flow_leve_de_ombros"
"aliases","flow_leve_de_ombros__recuperacao","flow_leve_de_ombros"
"aliases","alongamento_estatico_leve_geral","alongamento_estatico_leve_geral"
"aliases","alongamento_estatico_leve_geral__recuperacao","alongamento_estatico_leve_geral"
"aliases","sequencia_leve_pos_treino_superior","sequencia_leve_pos_treino_superior"
"aliases","sequencia_leve_pos_treino_superior__recuperacao","sequencia_leve_pos_treino_superior"
"aliases","sequencia_leve_pos_treino_inferior","sequencia_leve_pos_treino_inferior"
"aliases","sequencia_leve_pos_treino_inferior__recuperacao","sequencia_leve_pos_treino_inferior"
"aliases","alongamentos_leves_a_noite","alongamentos_leves_a_noite"
"aliases","alongamentos_leves_a_noite__recuperacao","alongamentos_leves_a_noite"
"aliases","pescoco_e_peito_pos_computador","pescoco_e_peito_pos_computador"
"aliases","pescoco_e_peito_pos_computador__recuperacao","pescoco_e_peito_pos_computador"
"aliases","anca_e_posterior_leve","anca_e_posterior_leve"
"aliases","anca_e_posterior_leve__recuperacao","anca_e_posterior_leve"
"aliases","alongamento_leve_pos_pontapes","alongamento_leve_pos_pontapes"
"aliases","alongamento_leve_pos_pontapes__recuperacao","alongamento_leve_pos_pontapes"
"aliases","foam_roller_nos_quadriceps","foam_roller_nos_quadriceps"
"aliases","foam_roller_nos_quadriceps__recuperacao","foam_roller_nos_quadriceps"
"aliases","foam_roller_nos_gemeos","foam_roller_nos_gemeos"
"aliases","foam_roller_nos_gemeos__recuperacao","foam_roller_nos_gemeos"
"aliases","foam_roller_nos_gluteos","foam_roller_nos_gluteos"
"aliases","foam_roller_nos_gluteos__recuperacao","foam_roller_nos_gluteos"
"aliases","foam_roller_no_dorsal","foam_roller_no_dorsal"
"aliases","foam_roller_no_dorsal__recuperacao","foam_roller_no_dorsal"
"aliases","foam_roller_na_parte_alta_das_costas","foam_roller_na_parte_alta_das_costas"
"aliases","foam_roller_na_parte_alta_das_costas__recuperacao","foam_roller_na_parte_alta_das_costas"
"aliases","foam_roller_nos_adutores","foam_roller_nos_adutores"
"aliases","foam_roller_nos_adutores__recuperacao","foam_roller_nos_adutores"
"aliases","sequencia_foam_roller_pos_pernas","sequencia_foam_roller_pos_pernas"
"aliases","sequencia_foam_roller_pos_pernas__recuperacao","sequencia_foam_roller_pos_pernas"
"aliases","foam_roller_pos_artes_marciais","foam_roller_pos_artes_marciais"
"aliases","foam_roller_pos_artes_marciais__recuperacao","foam_roller_pos_artes_marciais"
"aliases","bola_de_massagem_na_planta_do_pe__recuperacao","bola_de_massagem_na_planta_do_pe"
"aliases","bola_de_massagem_nos_gluteos","bola_de_massagem_nos_gluteos"
"aliases","bola_de_massagem_nos_gluteos__recuperacao","bola_de_massagem_nos_gluteos"
"aliases","bola_de_massagem_no_peitoral_contra_parede","bola_de_massagem_no_peitoral_contra_parede"
"aliases","bola_de_massagem_no_peitoral_contra_parede__recuperacao","bola_de_massagem_no_peitoral_contra_parede"
"aliases","bola_no_trapezio_contra_parede","bola_no_trapezio_contra_parede"
"aliases","bola_no_trapezio_contra_parede__recuperacao","bola_no_trapezio_contra_parede"
"aliases","bola_de_massagem_no_antebraco","bola_de_massagem_no_antebraco"
"aliases","bola_de_massagem_no_antebraco__recuperacao","bola_de_massagem_no_antebraco"
"aliases","bola_nas_costas_altas_contra_parede","bola_nas_costas_altas_contra_parede"
"aliases","bola_nas_costas_altas_contra_parede__recuperacao","bola_nas_costas_altas_contra_parede"
"aliases","pistola_de_massagem_nos_quadriceps","pistola_de_massagem_nos_quadriceps"
"aliases","pistola_de_massagem_nos_quadriceps__recuperacao","pistola_de_massagem_nos_quadriceps"
"aliases","pistola_de_massagem_nos_gluteos","pistola_de_massagem_nos_gluteos"
"aliases","pistola_de_massagem_nos_gluteos__recuperacao","pistola_de_massagem_nos_gluteos"
"aliases","pistola_de_massagem_nos_gemeos","pistola_de_massagem_nos_gemeos"
"aliases","pistola_de_massagem_nos_gemeos__recuperacao","pistola_de_massagem_nos_gemeos"
"aliases","pistola_de_massagem_no_dorsal","pistola_de_massagem_no_dorsal"
"aliases","pistola_de_massagem_no_dorsal__recuperacao","pistola_de_massagem_no_dorsal"
"aliases","pistola_de_massagem_no_deltoide","pistola_de_massagem_no_deltoide"
"aliases","pistola_de_massagem_no_deltoide__recuperacao","pistola_de_massagem_no_deltoide"
"aliases","protocolo_seguro_de_pistola_de_massagem","protocolo_seguro_de_pistola_de_massagem"
"aliases","protocolo_seguro_de_pistola_de_massagem__recuperacao","protocolo_seguro_de_pistola_de_massagem"
"aliases","calor_leve_para_relaxamento_muscular","calor_leve_para_relaxamento_muscular"
"aliases","calor_leve_para_relaxamento_muscular__recuperacao","calor_leve_para_relaxamento_muscular"
"aliases","duche_quente_pos_treino_leve","duche_quente_pos_treino_leve"
"aliases","duche_quente_pos_treino_leve__recuperacao","duche_quente_pos_treino_leve"
"aliases","frio_local_curto","frio_local_curto"
"aliases","frio_local_curto__recuperacao","frio_local_curto"
"aliases","contraste_simples_no_duche","contraste_simples_no_duche"
"aliases","contraste_simples_no_duche__recuperacao","contraste_simples_no_duche"
"aliases","calor_para_rigidez_matinal","calor_para_rigidez_matinal"
"aliases","calor_para_rigidez_matinal__recuperacao","calor_para_rigidez_matinal"
"aliases","checklist_de_seguranca_para_temperatura","checklist_de_seguranca_para_temperatura"
"aliases","checklist_de_seguranca_para_temperatura__recuperacao","checklist_de_seguranca_para_temperatura"
"aliases","shake_out_de_maos_entre_rounds","shake_out_de_maos_entre_rounds"
"aliases","shake_out_de_maos_entre_rounds__recuperacao","shake_out_de_maos_entre_rounds"
"aliases","shake_out_pos_barras","shake_out_pos_barras"
"aliases","shake_out_pos_barras__recuperacao","shake_out_pos_barras"
"aliases","alongamento_leve_de_flexores_do_punho","alongamento_leve_de_flexores_do_punho"
"aliases","alongamento_leve_de_flexores_do_punho__recuperacao","alongamento_leve_de_flexores_do_punho"
"aliases","alongamento_leve_de_extensores_do_punho","alongamento_leve_de_extensores_do_punho"
"aliases","alongamento_leve_de_extensores_do_punho__recuperacao","alongamento_leve_de_extensores_do_punho"
"aliases","extensao_dos_dedos_com_elastico_leve","extensao_dos_dedos_com_elastico_leve"
"aliases","extensao_dos_dedos_com_elastico_leve__recuperacao","extensao_dos_dedos_com_elastico_leve"
"aliases","sequencia_pos_bjj_para_pega","sequencia_pos_bjj_para_pega"
"aliases","sequencia_pos_bjj_para_pega__recuperacao","sequencia_pos_bjj_para_pega"
"aliases","sequencia_pos_barras_e_farmer_walks","sequencia_pos_barras_e_farmer_walks"
"aliases","sequencia_pos_barras_e_farmer_walks__recuperacao","sequencia_pos_barras_e_farmer_walks"
"aliases","reset_de_punhos_apos_apoios","reset_de_punhos_apos_apoios"
"aliases","reset_de_punhos_apos_apoios__recuperacao","reset_de_punhos_apos_apoios"
"aliases","recuperacao_dos_pes_apos_dia_em_pe","recuperacao_dos_pes_apos_dia_em_pe"
"aliases","recuperacao_dos_pes_apos_dia_em_pe__recuperacao","recuperacao_dos_pes_apos_dia_em_pe"
"aliases","libertacao_leve_da_planta_do_pe","libertacao_leve_da_planta_do_pe"
"aliases","libertacao_leve_da_planta_do_pe__recuperacao","libertacao_leve_da_planta_do_pe"
"aliases","mobilidade_leve_de_tornozelo_pos_treino","mobilidade_leve_de_tornozelo_pos_treino"
"aliases","mobilidade_leve_de_tornozelo_pos_treino__recuperacao","mobilidade_leve_de_tornozelo_pos_treino"
"aliases","recuperacao_de_gemeos_pos_corrida","recuperacao_de_gemeos_pos_corrida"
"aliases","recuperacao_de_gemeos_pos_corrida__recuperacao","recuperacao_de_gemeos_pos_corrida"
"aliases","recuperacao_de_tibial_anterior_pos_passadeira","recuperacao_de_tibial_anterior_pos_passadeira"
"aliases","recuperacao_de_tibial_anterior_pos_passadeira__recuperacao","recuperacao_de_tibial_anterior_pos_passadeira"
"aliases","elevacao_leve_de_pernas","elevacao_leve_de_pernas"
"aliases","elevacao_leve_de_pernas__recuperacao","elevacao_leve_de_pernas"
