id,type_key,location_key,equipment_key,region_key,group_key,subzone_key,focus_key,cardio_focus_key,martial_art_key,status,result_count,fallback_count,notice,issue
"martial_arts>place_home_equipped>karate_stances>karate","martial_arts","place_home_equipped","","","","","karate_stances","","karate","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"martial_arts>place_home_equipped>karate_guard>karate","martial_arts","place_home_equipped","","","","","karate_guard","","karate","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"martial_arts>place_home_equipped>karate_punches>karate","martial_arts","place_home_equipped","","","","","karate_punches","","karate","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"martial_arts>place_home_equipped>karate_kicks>karate","martial_arts","place_home_equipped","","","","","karate_kicks","","karate","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"martial_arts>place_home_equipped>karate_blocks>karate","martial_arts","place_home_equipped","","","","","karate_blocks","","karate","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"martial_arts>place_home_equipped>karate_evasions>karate","martial_arts","place_home_equipped","","","","","karate_evasions","","karate","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"martial_arts>place_home_equipped>karate_knees>karate","martial_arts","place_home_equipped","","","","","karate_knees","","karate","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"martial_arts>place_home_equipped>karate_bag>karate","martial_arts","place_home_equipped","","","","","karate_bag","","karate","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"martial_arts>place_home_equipped>karate_mobility>karate","martial_arts","place_home_equipped","","","","","karate_mobility","","karate","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"martial_arts>place_home_equipped>karate_conditioning>karate","martial_arts","place_home_equipped","","","","","karate_conditioning","","karate","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"martial_arts>place_home_equipped>shrimp>jiu_jitsu","martial_arts","place_home_equipped","","","","","shrimp","","jiu_jitsu","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"martial_arts>place_home_equipped>grappling_bridge>jiu_jitsu","martial_arts","place_home_equipped","","","","","grappling_bridge","","jiu_jitsu","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"martial_arts>place_home_equipped>technical_stand_up>jiu_jitsu","martial_arts","place_home_equipped","","","","","technical_stand_up","","jiu_jitsu","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"martial_arts>place_home_equipped>jiu_jitsu_rolls>jiu_jitsu","martial_arts","place_home_equipped","","","","","jiu_jitsu_rolls","","jiu_jitsu","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"martial_arts>place_home_equipped>jiu_jitsu_breakfalls>jiu_jitsu","martial_arts","place_home_equipped","","","","","jiu_jitsu_breakfalls","","jiu_jitsu","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"martial_arts>place_home_equipped>jiu_jitsu_inversions>jiu_jitsu","martial_arts","place_home_equipped","","","","","jiu_jitsu_inversions","","jiu_jitsu","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"martial_arts>place_home_equipped>jiu_jitsu_guard>jiu_jitsu","martial_arts","place_home_equipped","","","","","jiu_jitsu_guard","","jiu_jitsu","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"martial_arts>place_home_equipped>guard_passing>jiu_jitsu","martial_arts","place_home_equipped","","","","","guard_passing","","jiu_jitsu","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"martial_arts>place_home_equipped>jiu_jitsu_grip>jiu_jitsu","martial_arts","place_home_equipped","","","","","jiu_jitsu_grip","","jiu_jitsu","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"martial_arts>place_home_equipped>jiu_jitsu_core>jiu_jitsu","martial_arts","place_home_equipped","","","","","jiu_jitsu_core","","jiu_jitsu","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"martial_arts>place_home_equipped>jiu_jitsu_mobility>jiu_jitsu","martial_arts","place_home_equipped","","","","","jiu_jitsu_mobility","","jiu_jitsu","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"martial_arts>place_home_equipped>jiu_jitsu_conditioning>jiu_jitsu","martial_arts","place_home_equipped","","","","","jiu_jitsu_conditioning","","jiu_jitsu","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"elasticity>place_home_no_equipment>bodyweight","elasticity","place_home_no_equipment","bodyweight","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"elasticity>place_home_no_equipment>floor","elasticity","place_home_no_equipment","floor","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"elasticity>place_home_no_equipment>wall","elasticity","place_home_no_equipment","wall","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"elasticity>place_home_no_equipment>mat","elasticity","place_home_no_equipment","mat","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"elasticity>place_home_equipped>bodyweight","elasticity","place_home_equipped","bodyweight","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"elasticity>place_home_equipped>floor","elasticity","place_home_equipped","floor","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"elasticity>place_home_equipped>wall","elasticity","place_home_equipped","wall","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"elasticity>place_home_equipped>mat","elasticity","place_home_equipped","mat","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"elasticity>place_gym>bodyweight","elasticity","place_gym","bodyweight","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"elasticity>place_gym>floor","elasticity","place_gym","floor","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"elasticity>place_gym>wall","elasticity","place_gym","wall","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"elasticity>place_gym>mat","elasticity","place_gym","mat","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"elasticity>place_dojo>bodyweight","elasticity","place_dojo","bodyweight","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"elasticity>place_dojo>floor","elasticity","place_dojo","floor","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"elasticity>place_dojo>wall","elasticity","place_dojo","wall","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"elasticity>place_dojo>mat","elasticity","place_dojo","mat","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"elasticity>place_tatami>bodyweight","elasticity","place_tatami","bodyweight","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"elasticity>place_tatami>floor","elasticity","place_tatami","floor","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"elasticity>place_tatami>wall","elasticity","place_tatami","wall","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"elasticity>place_tatami>mat","elasticity","place_tatami","mat","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"elasticity>place_outdoor>bodyweight","elasticity","place_outdoor","bodyweight","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"elasticity>place_outdoor>floor","elasticity","place_outdoor","floor","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"elasticity>place_outdoor>wall","elasticity","place_outdoor","wall","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"elasticity>place_outdoor>mat","elasticity","place_outdoor","mat","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"elasticity>place_work_travel>bodyweight","elasticity","place_work_travel","bodyweight","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"elasticity>place_work_travel>floor","elasticity","place_work_travel","floor","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"elasticity>place_work_travel>wall","elasticity","place_work_travel","wall","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"elasticity>place_work_travel>mat","elasticity","place_work_travel","mat","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"elasticity>place_clinic>bodyweight","elasticity","place_clinic","bodyweight","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"elasticity>place_clinic>floor","elasticity","place_clinic","floor","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"elasticity>place_clinic>wall","elasticity","place_clinic","wall","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"elasticity>place_clinic>mat","elasticity","place_clinic","mat","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_home_no_equipment>bodyweight>light_stretching>light_stretching","recovery","place_home_no_equipment","bodyweight","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_home_no_equipment>floor>light_stretching>light_stretching","recovery","place_home_no_equipment","floor","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_home_no_equipment>wall>light_stretching>light_stretching","recovery","place_home_no_equipment","wall","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_home_no_equipment>mat>light_stretching>light_stretching","recovery","place_home_no_equipment","mat","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_home_equipped>bodyweight>light_stretching>light_stretching","recovery","place_home_equipped","bodyweight","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_home_equipped>floor>light_stretching>light_stretching","recovery","place_home_equipped","floor","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_home_equipped>wall>light_stretching>light_stretching","recovery","place_home_equipped","wall","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_home_equipped>mat>light_stretching>light_stretching","recovery","place_home_equipped","mat","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_gym>bodyweight>light_stretching>light_stretching","recovery","place_gym","bodyweight","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_gym>floor>light_stretching>light_stretching","recovery","place_gym","floor","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_gym>wall>light_stretching>light_stretching","recovery","place_gym","wall","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_gym>mat>light_stretching>light_stretching","recovery","place_gym","mat","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_dojo>bodyweight>light_stretching>light_stretching","recovery","place_dojo","bodyweight","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_dojo>floor>light_stretching>light_stretching","recovery","place_dojo","floor","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_dojo>wall>light_stretching>light_stretching","recovery","place_dojo","wall","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_dojo>mat>light_stretching>light_stretching","recovery","place_dojo","mat","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_tatami>bodyweight>light_stretching>light_stretching","recovery","place_tatami","bodyweight","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_tatami>floor>light_stretching>light_stretching","recovery","place_tatami","floor","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_tatami>wall>light_stretching>light_stretching","recovery","place_tatami","wall","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_tatami>mat>light_stretching>light_stretching","recovery","place_tatami","mat","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_outdoor>bodyweight>light_stretching>light_stretching","recovery","place_outdoor","bodyweight","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_outdoor>floor>light_stretching>light_stretching","recovery","place_outdoor","floor","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_outdoor>wall>light_stretching>light_stretching","recovery","place_outdoor","wall","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_outdoor>mat>light_stretching>light_stretching","recovery","place_outdoor","mat","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_work_travel>bodyweight>light_stretching>light_stretching","recovery","place_work_travel","bodyweight","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_work_travel>floor>light_stretching>light_stretching","recovery","place_work_travel","floor","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_work_travel>wall>light_stretching>light_stretching","recovery","place_work_travel","wall","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_work_travel>mat>light_stretching>light_stretching","recovery","place_work_travel","mat","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_clinic>bodyweight>light_stretching>light_stretching","recovery","place_clinic","bodyweight","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_clinic>floor>light_stretching>light_stretching","recovery","place_clinic","floor","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_clinic>wall>light_stretching>light_stretching","recovery","place_clinic","wall","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_clinic>mat>light_stretching>light_stretching","recovery","place_clinic","mat","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_home_no_equipment>bodyweight","warmup","place_home_no_equipment","bodyweight","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_home_no_equipment>floor","warmup","place_home_no_equipment","floor","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_home_no_equipment>wall","warmup","place_home_no_equipment","wall","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_home_no_equipment>mat","warmup","place_home_no_equipment","mat","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_home_equipped>bodyweight","warmup","place_home_equipped","bodyweight","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_home_equipped>floor","warmup","place_home_equipped","floor","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_home_equipped>wall","warmup","place_home_equipped","wall","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_home_equipped>mat","warmup","place_home_equipped","mat","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_gym>bodyweight","warmup","place_gym","bodyweight","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_gym>floor","warmup","place_gym","floor","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_gym>wall","warmup","place_gym","wall","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_gym>mat","warmup","place_gym","mat","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_dojo>bodyweight","warmup","place_dojo","bodyweight","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_dojo>floor","warmup","place_dojo","floor","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_dojo>wall","warmup","place_dojo","wall","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_dojo>mat","warmup","place_dojo","mat","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_tatami>bodyweight","warmup","place_tatami","bodyweight","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_tatami>floor","warmup","place_tatami","floor","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_tatami>wall","warmup","place_tatami","wall","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_tatami>mat","warmup","place_tatami","mat","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_outdoor>bodyweight","warmup","place_outdoor","bodyweight","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_outdoor>floor","warmup","place_outdoor","floor","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_outdoor>wall","warmup","place_outdoor","wall","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_outdoor>mat","warmup","place_outdoor","mat","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_work_travel>bodyweight","warmup","place_work_travel","bodyweight","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_work_travel>floor","warmup","place_work_travel","floor","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_work_travel>wall","warmup","place_work_travel","wall","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_work_travel>mat","warmup","place_work_travel","mat","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_clinic>bodyweight","warmup","place_clinic","bodyweight","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"warmup>place_clinic>floor","warmup","place_clinic","floor","","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
