id,type_key,location_key,equipment_key,region_key,group_key,subzone_key,focus_key,cardio_focus_key,martial_art_key,status,result_count,fallback_count,notice,issue
"recovery>place_home_equipped>wall>light_stretching>light_stretching","recovery","place_home_equipped","wall","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_home_equipped>wall>breathing>breathing","recovery","place_home_equipped","wall","","","","breathing","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Respiração 90/90 com costelas baixas"
"recovery>place_home_equipped>wall>active_recovery>active_recovery","recovery","place_home_equipped","wall","","","","active_recovery","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_home_equipped>mat>easy_walk>easy_walk","recovery","place_home_equipped","mat","","","","easy_walk","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_home_equipped>mat>light_mobility>light_mobility","recovery","place_home_equipped","mat","","","","light_mobility","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Mobilidade torácica, Mobilidade de ombro, Mobilidade de anca, Círculos de ombro, Alongamento posterior do ombro"
"recovery>place_home_equipped>mat>light_stretching>light_stretching","recovery","place_home_equipped","mat","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_home_equipped>mat>breathing>breathing","recovery","place_home_equipped","mat","","","","breathing","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Respiração 90/90 com costelas baixas"
"recovery>place_home_equipped>mat>active_recovery>active_recovery","recovery","place_home_equipped","mat","","","","active_recovery","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_gym>bodyweight>easy_walk>easy_walk","recovery","place_gym","bodyweight","","","","easy_walk","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_gym>bodyweight>light_mobility>light_mobility","recovery","place_gym","bodyweight","","","","light_mobility","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Mobilidade torácica, Mobilidade de ombro, Mobilidade de anca, Círculos de ombro, Alongamento posterior do ombro"
"recovery>place_gym>bodyweight>light_stretching>light_stretching","recovery","place_gym","bodyweight","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_gym>bodyweight>breathing>breathing","recovery","place_gym","bodyweight","","","","breathing","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Respiração 90/90 com costelas baixas"
"recovery>place_gym>bodyweight>active_recovery>active_recovery","recovery","place_gym","bodyweight","","","","active_recovery","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_gym>floor>easy_walk>easy_walk","recovery","place_gym","floor","","","","easy_walk","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_gym>floor>light_mobility>light_mobility","recovery","place_gym","floor","","","","light_mobility","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Mobilidade torácica, Mobilidade de ombro, Mobilidade de anca, Círculos de ombro, Alongamento posterior do ombro"
"recovery>place_gym>floor>light_stretching>light_stretching","recovery","place_gym","floor","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_gym>floor>breathing>breathing","recovery","place_gym","floor","","","","breathing","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Respiração 90/90 com costelas baixas"
"recovery>place_gym>floor>active_recovery>active_recovery","recovery","place_gym","floor","","","","active_recovery","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_gym>wall>easy_walk>easy_walk","recovery","place_gym","wall","","","","easy_walk","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_gym>wall>light_mobility>light_mobility","recovery","place_gym","wall","","","","light_mobility","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Mobilidade torácica, Mobilidade de ombro, Mobilidade de anca, Círculos de ombro, Alongamento posterior do ombro"
"recovery>place_gym>wall>light_stretching>light_stretching","recovery","place_gym","wall","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_gym>wall>breathing>breathing","recovery","place_gym","wall","","","","breathing","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Respiração 90/90 com costelas baixas"
"recovery>place_gym>wall>active_recovery>active_recovery","recovery","place_gym","wall","","","","active_recovery","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_gym>mat>easy_walk>easy_walk","recovery","place_gym","mat","","","","easy_walk","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_gym>mat>light_mobility>light_mobility","recovery","place_gym","mat","","","","light_mobility","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Mobilidade torácica, Mobilidade de ombro, Mobilidade de anca, Círculos de ombro, Alongamento posterior do ombro"
"recovery>place_gym>mat>light_stretching>light_stretching","recovery","place_gym","mat","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_gym>mat>breathing>breathing","recovery","place_gym","mat","","","","breathing","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Respiração 90/90 com costelas baixas"
"recovery>place_gym>mat>active_recovery>active_recovery","recovery","place_gym","mat","","","","active_recovery","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_dojo>bodyweight>easy_walk>easy_walk","recovery","place_dojo","bodyweight","","","","easy_walk","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_dojo>bodyweight>light_mobility>light_mobility","recovery","place_dojo","bodyweight","","","","light_mobility","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Mobilidade torácica, Mobilidade de ombro, Mobilidade de anca, Círculos de ombro, Alongamento posterior do ombro"
"recovery>place_dojo>bodyweight>light_stretching>light_stretching","recovery","place_dojo","bodyweight","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_dojo>bodyweight>breathing>breathing","recovery","place_dojo","bodyweight","","","","breathing","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Respiração 90/90 com costelas baixas"
"recovery>place_dojo>bodyweight>active_recovery>active_recovery","recovery","place_dojo","bodyweight","","","","active_recovery","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_dojo>floor>easy_walk>easy_walk","recovery","place_dojo","floor","","","","easy_walk","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_dojo>floor>light_mobility>light_mobility","recovery","place_dojo","floor","","","","light_mobility","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Mobilidade torácica, Mobilidade de ombro, Mobilidade de anca, Círculos de ombro, Alongamento posterior do ombro"
"recovery>place_dojo>floor>light_stretching>light_stretching","recovery","place_dojo","floor","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_dojo>floor>breathing>breathing","recovery","place_dojo","floor","","","","breathing","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Respiração 90/90 com costelas baixas"
"recovery>place_dojo>floor>active_recovery>active_recovery","recovery","place_dojo","floor","","","","active_recovery","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_dojo>wall>easy_walk>easy_walk","recovery","place_dojo","wall","","","","easy_walk","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_dojo>wall>light_mobility>light_mobility","recovery","place_dojo","wall","","","","light_mobility","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Mobilidade torácica, Mobilidade de ombro, Mobilidade de anca, Círculos de ombro, Alongamento posterior do ombro"
"recovery>place_dojo>wall>light_stretching>light_stretching","recovery","place_dojo","wall","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_dojo>wall>breathing>breathing","recovery","place_dojo","wall","","","","breathing","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Respiração 90/90 com costelas baixas"
"recovery>place_dojo>wall>active_recovery>active_recovery","recovery","place_dojo","wall","","","","active_recovery","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_dojo>mat>easy_walk>easy_walk","recovery","place_dojo","mat","","","","easy_walk","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_dojo>mat>light_mobility>light_mobility","recovery","place_dojo","mat","","","","light_mobility","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Mobilidade torácica, Mobilidade de ombro, Mobilidade de anca, Círculos de ombro, Alongamento posterior do ombro"
"recovery>place_dojo>mat>light_stretching>light_stretching","recovery","place_dojo","mat","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_dojo>mat>breathing>breathing","recovery","place_dojo","mat","","","","breathing","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Respiração 90/90 com costelas baixas"
"recovery>place_dojo>mat>active_recovery>active_recovery","recovery","place_dojo","mat","","","","active_recovery","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_tatami>bodyweight>easy_walk>easy_walk","recovery","place_tatami","bodyweight","","","","easy_walk","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_tatami>bodyweight>light_mobility>light_mobility","recovery","place_tatami","bodyweight","","","","light_mobility","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Mobilidade torácica, Mobilidade de ombro, Mobilidade de anca, Círculos de ombro, Alongamento posterior do ombro"
"recovery>place_tatami>bodyweight>light_stretching>light_stretching","recovery","place_tatami","bodyweight","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_tatami>bodyweight>breathing>breathing","recovery","place_tatami","bodyweight","","","","breathing","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Respiração 90/90 com costelas baixas"
"recovery>place_tatami>bodyweight>active_recovery>active_recovery","recovery","place_tatami","bodyweight","","","","active_recovery","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_tatami>floor>easy_walk>easy_walk","recovery","place_tatami","floor","","","","easy_walk","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_tatami>floor>light_mobility>light_mobility","recovery","place_tatami","floor","","","","light_mobility","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Mobilidade torácica, Mobilidade de ombro, Mobilidade de anca, Círculos de ombro, Alongamento posterior do ombro"
"recovery>place_tatami>floor>light_stretching>light_stretching","recovery","place_tatami","floor","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_tatami>floor>breathing>breathing","recovery","place_tatami","floor","","","","breathing","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Respiração 90/90 com costelas baixas"
"recovery>place_tatami>floor>active_recovery>active_recovery","recovery","place_tatami","floor","","","","active_recovery","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_tatami>wall>easy_walk>easy_walk","recovery","place_tatami","wall","","","","easy_walk","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_tatami>wall>light_mobility>light_mobility","recovery","place_tatami","wall","","","","light_mobility","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Mobilidade torácica, Mobilidade de ombro, Mobilidade de anca, Círculos de ombro, Alongamento posterior do ombro"
"recovery>place_tatami>wall>light_stretching>light_stretching","recovery","place_tatami","wall","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_tatami>wall>breathing>breathing","recovery","place_tatami","wall","","","","breathing","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Respiração 90/90 com costelas baixas"
"recovery>place_tatami>wall>active_recovery>active_recovery","recovery","place_tatami","wall","","","","active_recovery","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_tatami>mat>easy_walk>easy_walk","recovery","place_tatami","mat","","","","easy_walk","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_tatami>mat>light_mobility>light_mobility","recovery","place_tatami","mat","","","","light_mobility","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Mobilidade torácica, Mobilidade de ombro, Mobilidade de anca, Círculos de ombro, Alongamento posterior do ombro"
"recovery>place_tatami>mat>light_stretching>light_stretching","recovery","place_tatami","mat","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_tatami>mat>breathing>breathing","recovery","place_tatami","mat","","","","breathing","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Respiração 90/90 com costelas baixas"
"recovery>place_tatami>mat>active_recovery>active_recovery","recovery","place_tatami","mat","","","","active_recovery","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_outdoor>bodyweight>easy_walk>easy_walk","recovery","place_outdoor","bodyweight","","","","easy_walk","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_outdoor>bodyweight>light_mobility>light_mobility","recovery","place_outdoor","bodyweight","","","","light_mobility","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Mobilidade torácica, Mobilidade de ombro, Mobilidade de anca, Círculos de ombro, Alongamento posterior do ombro"
"recovery>place_outdoor>bodyweight>light_stretching>light_stretching","recovery","place_outdoor","bodyweight","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_outdoor>bodyweight>breathing>breathing","recovery","place_outdoor","bodyweight","","","","breathing","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Respiração 90/90 com costelas baixas"
"recovery>place_outdoor>bodyweight>active_recovery>active_recovery","recovery","place_outdoor","bodyweight","","","","active_recovery","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_outdoor>floor>easy_walk>easy_walk","recovery","place_outdoor","floor","","","","easy_walk","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_outdoor>floor>light_mobility>light_mobility","recovery","place_outdoor","floor","","","","light_mobility","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Mobilidade torácica, Mobilidade de ombro, Mobilidade de anca, Círculos de ombro, Alongamento posterior do ombro"
"recovery>place_outdoor>floor>light_stretching>light_stretching","recovery","place_outdoor","floor","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_outdoor>floor>breathing>breathing","recovery","place_outdoor","floor","","","","breathing","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Respiração 90/90 com costelas baixas"
"recovery>place_outdoor>floor>active_recovery>active_recovery","recovery","place_outdoor","floor","","","","active_recovery","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_outdoor>wall>easy_walk>easy_walk","recovery","place_outdoor","wall","","","","easy_walk","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_outdoor>wall>light_mobility>light_mobility","recovery","place_outdoor","wall","","","","light_mobility","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Mobilidade torácica, Mobilidade de ombro, Mobilidade de anca, Círculos de ombro, Alongamento posterior do ombro"
"recovery>place_outdoor>wall>light_stretching>light_stretching","recovery","place_outdoor","wall","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_outdoor>wall>breathing>breathing","recovery","place_outdoor","wall","","","","breathing","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Respiração 90/90 com costelas baixas"
"recovery>place_outdoor>wall>active_recovery>active_recovery","recovery","place_outdoor","wall","","","","active_recovery","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_outdoor>mat>easy_walk>easy_walk","recovery","place_outdoor","mat","","","","easy_walk","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_outdoor>mat>light_mobility>light_mobility","recovery","place_outdoor","mat","","","","light_mobility","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Mobilidade torácica, Mobilidade de ombro, Mobilidade de anca, Círculos de ombro, Alongamento posterior do ombro"
"recovery>place_outdoor>mat>light_stretching>light_stretching","recovery","place_outdoor","mat","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_outdoor>mat>breathing>breathing","recovery","place_outdoor","mat","","","","breathing","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Respiração 90/90 com costelas baixas"
"recovery>place_outdoor>mat>active_recovery>active_recovery","recovery","place_outdoor","mat","","","","active_recovery","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_work_travel>bodyweight>easy_walk>easy_walk","recovery","place_work_travel","bodyweight","","","","easy_walk","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_work_travel>bodyweight>light_mobility>light_mobility","recovery","place_work_travel","bodyweight","","","","light_mobility","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Mobilidade torácica, Mobilidade de ombro, Mobilidade de anca, Círculos de ombro, Alongamento posterior do ombro"
"recovery>place_work_travel>bodyweight>light_stretching>light_stretching","recovery","place_work_travel","bodyweight","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_work_travel>bodyweight>breathing>breathing","recovery","place_work_travel","bodyweight","","","","breathing","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Respiração 90/90 com costelas baixas"
"recovery>place_work_travel>bodyweight>active_recovery>active_recovery","recovery","place_work_travel","bodyweight","","","","active_recovery","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_work_travel>floor>easy_walk>easy_walk","recovery","place_work_travel","floor","","","","easy_walk","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_work_travel>floor>light_mobility>light_mobility","recovery","place_work_travel","floor","","","","light_mobility","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Mobilidade torácica, Mobilidade de ombro, Mobilidade de anca, Círculos de ombro, Alongamento posterior do ombro"
"recovery>place_work_travel>floor>light_stretching>light_stretching","recovery","place_work_travel","floor","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_work_travel>floor>breathing>breathing","recovery","place_work_travel","floor","","","","breathing","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Respiração 90/90 com costelas baixas"
"recovery>place_work_travel>floor>active_recovery>active_recovery","recovery","place_work_travel","floor","","","","active_recovery","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_work_travel>wall>easy_walk>easy_walk","recovery","place_work_travel","wall","","","","easy_walk","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_work_travel>wall>light_mobility>light_mobility","recovery","place_work_travel","wall","","","","light_mobility","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Mobilidade torácica, Mobilidade de ombro, Mobilidade de anca, Círculos de ombro, Alongamento posterior do ombro"
"recovery>place_work_travel>wall>light_stretching>light_stretching","recovery","place_work_travel","wall","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"recovery>place_work_travel>wall>breathing>breathing","recovery","place_work_travel","wall","","","","breathing","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Respiração 90/90 com costelas baixas"
"recovery>place_work_travel>wall>active_recovery>active_recovery","recovery","place_work_travel","wall","","","","active_recovery","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_work_travel>mat>easy_walk>easy_walk","recovery","place_work_travel","mat","","","","easy_walk","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Respiração diafragmática, Caminhada leve, Relaxamento deitado, Respiração nasal lenta, Arrefecimento pós-treino de força"
"recovery>place_work_travel>mat>light_mobility>light_mobility","recovery","place_work_travel","mat","","","","light_mobility","","","failWrongResults","0","0","","Resultado fora do tipo esperado: Mobilidade torácica, Mobilidade de ombro, Mobilidade de anca, Círculos de ombro, Alongamento posterior do ombro"
"recovery>place_work_travel>mat>light_stretching>light_stretching","recovery","place_work_travel","mat","","","","light_stretching","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
